"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"13442","Native","Native 1",24,"spillover1","rp","spillover1 rp",4,0,364,364,"Unambiguous","Mismatch",364
"13444","Native","Native 1",12,"spillover1","rp","spillover1 rp",4,0,4501,4501,"Unambiguous","Mismatch",NA
"13446","Native","Native 1",6,"spillover1","rp","spillover1 rp",2,0,161,161,"Ambiguous","Mismatch",161
"13448","Native","Native 1",7,"spillover1","rp","spillover1 rp",3,1,0,NA,"Unambiguous","Match",NA
"13450","Native","Native 1",14,"spillover1","rp","spillover1 rp",2,0,1657,1657,"Ambiguous","Mismatch",1657
"13452","Native","Native 1",21,"spillover1","rp","spillover1 rp",1,0,1279,1279,"Ambiguous","Match",1279
"13454","Native","Native 1",19,"spillover1","rp","spillover1 rp",3,0,206,206,"Unambiguous","Match",206
"13456","Native","Native 1",17,"spillover1","rp","spillover1 rp",1,0,938,938,"Ambiguous","Match",938
"13458","Native","Native 1",10,"spillover1","rp","spillover1 rp",2,0,1145,1145,"Ambiguous","Mismatch",1145
"13460","Native","Native 1",23,"spillover1","rp","spillover1 rp",3,0,290,290,"Unambiguous","Match",290
"13462","Native","Native 1",15,"spillover1","rp","spillover1 rp",3,0,195,195,"Unambiguous","Match",195
"13464","Native","Native 1",1,"spillover1","rp","spillover1 rp",1,0,179,179,"Ambiguous","Match",179
"13466","Native","Native 1",2,"spillover1","rp","spillover1 rp",2,0,209,209,"Ambiguous","Mismatch",209
"13468","Native","Native 1",5,"spillover1","rp","spillover1 rp",1,0,408,408,"Ambiguous","Match",408
"13470","Native","Native 1",16,"spillover1","rp","spillover1 rp",4,0,233,233,"Unambiguous","Mismatch",233
"13472","Native","Native 1",3,"spillover1","rp","spillover1 rp",3,0,2223,2223,"Unambiguous","Match",2223
"13474","Native","Native 1",13,"spillover1","rp","spillover1 rp",1,0,945,945,"Ambiguous","Match",945
"13476","Native","Native 1",11,"spillover1","rp","spillover1 rp",3,0,220,220,"Unambiguous","Match",220
"13478","Native","Native 1",9,"spillover1","rp","spillover1 rp",1,0,178,178,"Ambiguous","Match",178
"13480","Native","Native 1",8,"spillover1","rp","spillover1 rp",4,0,442,442,"Unambiguous","Mismatch",442
"13482","Native","Native 1",4,"spillover1","rp","spillover1 rp",4,0,224,224,"Unambiguous","Mismatch",224
"13484","Native","Native 1",20,"spillover1","rp","spillover1 rp",4,0,341,341,"Unambiguous","Mismatch",341
"13486","Native","Native 1",18,"spillover1","rp","spillover1 rp",2,0,266,266,"Ambiguous","Mismatch",266
"13488","Native","Native 1",22,"spillover1","rp","spillover1 rp",2,0,433,433,"Ambiguous","Mismatch",433
"13490","Native","Native 2",14,"spillover1","rp","spillover1 rp",3,0,685,685,"Unambiguous","Match",685
"13492","Native","Native 2",4,"spillover1","rp","spillover1 rp",1,0,2064,2064,"Ambiguous","Match",2064
"13494","Native","Native 2",19,"spillover1","rp","spillover1 rp",4,0,195,195,"Unambiguous","Mismatch",195
"13496","Native","Native 2",1,"spillover1","rp","spillover1 rp",2,0,205,205,"Ambiguous","Mismatch",205
"13498","Native","Native 2",5,"spillover1","rp","spillover1 rp",2,0,683,683,"Ambiguous","Mismatch",683
"13500","Native","Native 2",15,"spillover1","rp","spillover1 rp",4,0,332,332,"Unambiguous","Mismatch",332
"13502","Native","Native 2",7,"spillover1","rp","spillover1 rp",4,1,0,NA,"Unambiguous","Mismatch",NA
"13504","Native","Native 2",18,"spillover1","rp","spillover1 rp",3,0,288,288,"Unambiguous","Match",288
"13506","Native","Native 2",6,"spillover1","rp","spillover1 rp",3,0,184,184,"Unambiguous","Match",184
"13508","Native","Native 2",22,"spillover1","rp","spillover1 rp",3,0,1402,1402,"Unambiguous","Match",1402
"13510","Native","Native 2",10,"spillover1","rp","spillover1 rp",3,1,0,NA,"Unambiguous","Match",NA
"13512","Native","Native 2",8,"spillover1","rp","spillover1 rp",1,0,392,392,"Ambiguous","Match",392
"13514","Native","Native 2",24,"spillover1","rp","spillover1 rp",1,0,499,499,"Ambiguous","Match",499
"13516","Native","Native 2",17,"spillover1","rp","spillover1 rp",2,0,192,192,"Ambiguous","Mismatch",192
"13518","Native","Native 2",2,"spillover1","rp","spillover1 rp",3,0,392,392,"Unambiguous","Match",392
"13520","Native","Native 2",11,"spillover1","rp","spillover1 rp",4,0,661,661,"Unambiguous","Mismatch",661
"13522","Native","Native 2",3,"spillover1","rp","spillover1 rp",4,0,371,371,"Unambiguous","Mismatch",371
"13524","Native","Native 2",21,"spillover1","rp","spillover1 rp",2,0,183,183,"Ambiguous","Mismatch",183
"13526","Native","Native 2",20,"spillover1","rp","spillover1 rp",1,0,194,194,"Ambiguous","Match",194
"13528","Native","Native 2",16,"spillover1","rp","spillover1 rp",1,1,0,NA,"Ambiguous","Match",NA
"13530","Native","Native 2",13,"spillover1","rp","spillover1 rp",2,0,198,198,"Ambiguous","Mismatch",198
"13532","Native","Native 2",9,"spillover1","rp","spillover1 rp",2,0,161,161,"Ambiguous","Mismatch",161
"13534","Native","Native 2",12,"spillover1","rp","spillover1 rp",1,0,457,457,"Ambiguous","Match",457
"13536","Native","Native 2",23,"spillover1","rp","spillover1 rp",4,0,366,366,"Unambiguous","Mismatch",366
"13537","Native","Native 3",11,"spillover1","rp","spillover1 rp",1,0,373,373,"Ambiguous","Match",373
"13539","Native","Native 3",21,"spillover1","rp","spillover1 rp",3,0,343,343,"Unambiguous","Match",343
"13541","Native","Native 3",2,"spillover1","rp","spillover1 rp",4,0,719,719,"Unambiguous","Mismatch",719
"13543","Native","Native 3",20,"spillover1","rp","spillover1 rp",2,0,1787,1787,"Ambiguous","Mismatch",1787
"13545","Native","Native 3",9,"spillover1","rp","spillover1 rp",3,0,274,274,"Unambiguous","Match",274
"13547","Native","Native 3",4,"spillover1","rp","spillover1 rp",2,0,3392,3392,"Ambiguous","Mismatch",3392
"13549","Native","Native 3",3,"spillover1","rp","spillover1 rp",1,0,1297,1297,"Ambiguous","Match",1297
"13551","Native","Native 3",1,"spillover1","rp","spillover1 rp",3,0,327,327,"Unambiguous","Match",327
"13553","Native","Native 3",13,"spillover1","rp","spillover1 rp",3,0,2391,2391,"Unambiguous","Match",2391
"13555","Native","Native 3",18,"spillover1","rp","spillover1 rp",4,0,384,384,"Unambiguous","Mismatch",384
"13557","Native","Native 3",7,"spillover1","rp","spillover1 rp",1,0,757,757,"Ambiguous","Match",757
"13559","Native","Native 3",5,"spillover1","rp","spillover1 rp",3,0,318,318,"Unambiguous","Match",318
"13561","Native","Native 3",15,"spillover1","rp","spillover1 rp",1,0,218,218,"Ambiguous","Match",218
"13563","Native","Native 3",16,"spillover1","rp","spillover1 rp",2,0,306,306,"Ambiguous","Mismatch",306
"13565","Native","Native 3",8,"spillover1","rp","spillover1 rp",2,0,4090,4090,"Ambiguous","Mismatch",4090
"13567","Native","Native 3",22,"spillover1","rp","spillover1 rp",4,0,779,779,"Unambiguous","Mismatch",779
"13569","Native","Native 3",17,"spillover1","rp","spillover1 rp",3,0,419,419,"Unambiguous","Match",419
"13571","Native","Native 3",19,"spillover1","rp","spillover1 rp",1,0,1668,1668,"Ambiguous","Match",1668
"13573","Native","Native 3",23,"spillover1","rp","spillover1 rp",1,0,785,785,"Ambiguous","Match",785
"13575","Native","Native 3",14,"spillover1","rp","spillover1 rp",4,0,446,446,"Unambiguous","Mismatch",446
"13577","Native","Native 3",24,"spillover1","rp","spillover1 rp",2,0,416,416,"Ambiguous","Mismatch",416
"13579","Native","Native 3",10,"spillover1","rp","spillover1 rp",4,0,403,403,"Unambiguous","Mismatch",403
"13581","Native","Native 3",12,"spillover1","rp","spillover1 rp",2,0,516,516,"Ambiguous","Mismatch",516
"13583","Native","Native 3",6,"spillover1","rp","spillover1 rp",4,0,1174,1174,"Unambiguous","Mismatch",1174
"13585","Native","Native 4",21,"spillover1","rp","spillover1 rp",4,0,338,338,"Unambiguous","Mismatch",338
"13587","Native","Native 4",14,"spillover1","rp","spillover1 rp",1,0,244,244,"Ambiguous","Match",244
"13589","Native","Native 4",22,"spillover1","rp","spillover1 rp",1,0,351,351,"Ambiguous","Match",351
"13591","Native","Native 4",11,"spillover1","rp","spillover1 rp",2,0,223,223,"Ambiguous","Mismatch",223
"13593","Native","Native 4",15,"spillover1","rp","spillover1 rp",2,0,361,361,"Ambiguous","Mismatch",361
"13595","Native","Native 4",23,"spillover1","rp","spillover1 rp",2,0,268,268,"Ambiguous","Mismatch",268
"13597","Native","Native 4",18,"spillover1","rp","spillover1 rp",1,0,342,342,"Ambiguous","Match",342
"13599","Native","Native 4",6,"spillover1","rp","spillover1 rp",1,0,248,248,"Ambiguous","Match",248
"13601","Native","Native 4",10,"spillover1","rp","spillover1 rp",1,0,155,155,"Ambiguous","Match",155
"13603","Native","Native 4",12,"spillover1","rp","spillover1 rp",3,0,347,347,"Unambiguous","Match",347
"13605","Native","Native 4",19,"spillover1","rp","spillover1 rp",2,0,240,240,"Ambiguous","Mismatch",240
"13607","Native","Native 4",1,"spillover1","rp","spillover1 rp",4,0,173,173,"Unambiguous","Mismatch",173
"13609","Native","Native 4",20,"spillover1","rp","spillover1 rp",3,0,254,254,"Unambiguous","Match",254
"13611","Native","Native 4",16,"spillover1","rp","spillover1 rp",3,0,1318,1318,"Unambiguous","Match",NA
"13613","Native","Native 4",2,"spillover1","rp","spillover1 rp",1,0,270,270,"Ambiguous","Match",270
"13615","Native","Native 4",5,"spillover1","rp","spillover1 rp",4,0,167,167,"Unambiguous","Mismatch",167
"13617","Native","Native 4",17,"spillover1","rp","spillover1 rp",4,0,808,808,"Unambiguous","Mismatch",808
"13619","Native","Native 4",24,"spillover1","rp","spillover1 rp",3,0,527,527,"Unambiguous","Match",527
"13621","Native","Native 4",13,"spillover1","rp","spillover1 rp",4,0,313,313,"Unambiguous","Mismatch",313
"13623","Native","Native 4",8,"spillover1","rp","spillover1 rp",3,0,235,235,"Unambiguous","Match",235
"13625","Native","Native 4",9,"spillover1","rp","spillover1 rp",4,0,484,484,"Unambiguous","Mismatch",484
"13627","Native","Native 4",7,"spillover1","rp","spillover1 rp",2,0,277,277,"Ambiguous","Mismatch",277
"13629","Native","Native 4",4,"spillover1","rp","spillover1 rp",3,0,362,362,"Unambiguous","Match",362
"13631","Native","Native 4",3,"spillover1","rp","spillover1 rp",2,1,0,NA,"Ambiguous","Mismatch",NA
"13634","Native","Native 5",8,"spillover1","rp","spillover1 rp",4,0,885,885,"Unambiguous","Mismatch",885
"13636","Native","Native 5",4,"spillover1","rp","spillover1 rp",4,0,449,449,"Unambiguous","Mismatch",449
"13638","Native","Native 5",19,"spillover1","rp","spillover1 rp",3,0,342,342,"Unambiguous","Match",342
"13640","Native","Native 5",21,"spillover1","rp","spillover1 rp",1,0,2064,2064,"Ambiguous","Match",2064
"13642","Native","Native 5",13,"spillover1","rp","spillover1 rp",1,0,1628,1628,"Ambiguous","Match",1628
"13644","Native","Native 5",9,"spillover1","rp","spillover1 rp",1,1,0,NA,"Ambiguous","Match",NA
"13646","Native","Native 5",3,"spillover1","rp","spillover1 rp",3,0,836,836,"Unambiguous","Match",836
"13648","Native","Native 5",12,"spillover1","rp","spillover1 rp",4,0,287,287,"Unambiguous","Mismatch",287
"13650","Native","Native 5",2,"spillover1","rp","spillover1 rp",2,1,0,NA,"Ambiguous","Mismatch",NA
"13652","Native","Native 5",15,"spillover1","rp","spillover1 rp",3,0,321,321,"Unambiguous","Match",321
"13654","Native","Native 5",5,"spillover1","rp","spillover1 rp",1,0,333,333,"Ambiguous","Match",333
"13656","Native","Native 5",7,"spillover1","rp","spillover1 rp",3,1,0,NA,"Unambiguous","Match",NA
