"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"2100","Native","Native 4",44,"spillover1","fp","spillover1 fp",7,0,374,374,"Ambiguous","Inconsistent",374
"2102","Native","Native 4",32,"spillover1","fp","spillover1 fp",7,0,326,326,"Ambiguous","Inconsistent",326
"2104","Native","Native 4",37,"spillover1","fp","spillover1 fp",8,0,455,455,"Unambiguous","Inconsistent",455
"2106","Native","Native 4",46,"spillover1","fp","spillover1 fp",5,0,873,873,"Ambiguous","Consistent",873
"2108","Native","Native 4",31,"spillover1","fp","spillover1 fp",6,0,340,340,"Unambiguous","Consistent",340
"2110","Native","Native 4",40,"spillover1","fp","spillover1 fp",7,0,269,269,"Ambiguous","Inconsistent",269
"2112","Native","Native 4",36,"spillover1","fp","spillover1 fp",7,0,402,402,"Ambiguous","Inconsistent",402
"2113","Native","Native 5",39,"spillover1","fp","spillover1 fp",7,0,210,210,"Ambiguous","Inconsistent",210
"2115","Native","Native 5",33,"spillover1","fp","spillover1 fp",5,0,214,214,"Ambiguous","Consistent",214
"2117","Native","Native 5",30,"spillover1","fp","spillover1 fp",6,0,191,191,"Unambiguous","Consistent",191
"2119","Native","Native 5",46,"spillover1","fp","spillover1 fp",6,0,161,161,"Unambiguous","Consistent",161
"2121","Native","Native 5",25,"spillover1","fp","spillover1 fp",5,0,365,365,"Ambiguous","Consistent",365
"2123","Native","Native 5",42,"spillover1","fp","spillover1 fp",6,0,170,170,"Unambiguous","Consistent",170
"2125","Native","Native 5",41,"spillover1","fp","spillover1 fp",5,0,220,220,"Ambiguous","Consistent",220
"2127","Native","Native 5",36,"spillover1","fp","spillover1 fp",8,0,302,302,"Unambiguous","Inconsistent",302
"2129","Native","Native 5",34,"spillover1","fp","spillover1 fp",6,0,239,239,"Unambiguous","Consistent",239
"2131","Native","Native 5",35,"spillover1","fp","spillover1 fp",7,0,453,453,"Ambiguous","Inconsistent",453
"2133","Native","Native 5",43,"spillover1","fp","spillover1 fp",7,0,424,424,"Ambiguous","Inconsistent",424
"2135","Native","Native 5",47,"spillover1","fp","spillover1 fp",7,0,326,326,"Ambiguous","Inconsistent",326
"2137","Native","Native 5",38,"spillover1","fp","spillover1 fp",6,0,370,370,"Unambiguous","Consistent",370
"2139","Native","Native 5",27,"spillover1","fp","spillover1 fp",7,0,426,426,"Ambiguous","Inconsistent",426
"2141","Native","Native 5",45,"spillover1","fp","spillover1 fp",5,0,182,182,"Ambiguous","Consistent",182
"2143","Native","Native 5",37,"spillover1","fp","spillover1 fp",5,0,474,474,"Ambiguous","Consistent",474
"2145","Native","Native 5",48,"spillover1","fp","spillover1 fp",8,0,291,291,"Unambiguous","Inconsistent",291
"2147","Native","Native 5",44,"spillover1","fp","spillover1 fp",8,0,193,193,"Unambiguous","Inconsistent",193
"2149","Native","Native 5",26,"spillover1","fp","spillover1 fp",6,0,208,208,"Unambiguous","Consistent",208
"2151","Native","Native 5",32,"spillover1","fp","spillover1 fp",8,0,872,872,"Unambiguous","Inconsistent",872
"2153","Native","Native 5",28,"spillover1","fp","spillover1 fp",8,0,463,463,"Unambiguous","Inconsistent",463
"2155","Native","Native 5",31,"spillover1","fp","spillover1 fp",7,0,1038,1038,"Ambiguous","Inconsistent",1038
"2157","Native","Native 5",29,"spillover1","fp","spillover1 fp",5,0,364,364,"Ambiguous","Consistent",364
"2159","Native","Native 5",40,"spillover1","fp","spillover1 fp",8,0,493,493,"Unambiguous","Inconsistent",493
"2162","Native","Native 6",30,"spillover1","fp","spillover1 fp",7,0,118,118,"Ambiguous","Inconsistent",118
"2164","Native","Native 6",35,"spillover1","fp","spillover1 fp",8,0,162,162,"Unambiguous","Inconsistent",162
"2166","Native","Native 6",43,"spillover1","fp","spillover1 fp",8,0,375,375,"Unambiguous","Inconsistent",375
"2168","Native","Native 6",36,"spillover1","fp","spillover1 fp",5,0,162,162,"Ambiguous","Consistent",162
"2170","Native","Native 6",32,"spillover1","fp","spillover1 fp",5,0,561,561,"Ambiguous","Consistent",561
"2172","Native","Native 6",37,"spillover1","fp","spillover1 fp",6,0,430,430,"Unambiguous","Consistent",430
"2174","Native","Native 6",47,"spillover1","fp","spillover1 fp",8,0,323,323,"Unambiguous","Inconsistent",323
"2176","Native","Native 6",33,"spillover1","fp","spillover1 fp",6,0,146,146,"Unambiguous","Consistent",146
"2178","Native","Native 6",41,"spillover1","fp","spillover1 fp",6,0,238,238,"Unambiguous","Consistent",238
"2180","Native","Native 6",26,"spillover1","fp","spillover1 fp",7,0,534,534,"Ambiguous","Inconsistent",534
"2182","Native","Native 6",39,"spillover1","fp","spillover1 fp",8,0,127,127,"Unambiguous","Inconsistent",127
"2184","Native","Native 6",38,"spillover1","fp","spillover1 fp",7,0,348,348,"Ambiguous","Inconsistent",348
"2186","Native","Native 6",25,"spillover1","fp","spillover1 fp",6,0,148,148,"Unambiguous","Consistent",148
"2188","Native","Native 6",34,"spillover1","fp","spillover1 fp",7,0,262,262,"Ambiguous","Inconsistent",262
"2190","Native","Native 6",27,"spillover1","fp","spillover1 fp",8,0,82,82,"Unambiguous","Inconsistent",82
"2192","Native","Native 6",48,"spillover1","fp","spillover1 fp",5,0,328,328,"Ambiguous","Consistent",328
"2194","Native","Native 6",28,"spillover1","fp","spillover1 fp",5,0,448,448,"Ambiguous","Consistent",448
"2196","Native","Native 6",31,"spillover1","fp","spillover1 fp",8,0,430,430,"Unambiguous","Inconsistent",430
"2198","Native","Native 6",46,"spillover1","fp","spillover1 fp",7,0,158,158,"Ambiguous","Inconsistent",158
"2200","Native","Native 6",40,"spillover1","fp","spillover1 fp",5,0,160,160,"Ambiguous","Consistent",160
"2202","Native","Native 6",42,"spillover1","fp","spillover1 fp",7,0,443,443,"Ambiguous","Inconsistent",443
"2204","Native","Native 6",45,"spillover1","fp","spillover1 fp",6,0,153,153,"Unambiguous","Consistent",153
"2206","Native","Native 6",44,"spillover1","fp","spillover1 fp",5,0,285,285,"Ambiguous","Consistent",285
"2208","Native","Native 6",29,"spillover1","fp","spillover1 fp",6,0,279,279,"Unambiguous","Consistent",279
"2209","Native","Native 7",44,"spillover1","fp","spillover1 fp",6,0,389,389,"Unambiguous","Consistent",389
"2211","Native","Native 7",35,"spillover1","fp","spillover1 fp",5,0,674,674,"Ambiguous","Consistent",674
"2213","Native","Native 7",26,"spillover1","fp","spillover1 fp",8,0,201,201,"Unambiguous","Inconsistent",201
"2215","Native","Native 7",38,"spillover1","fp","spillover1 fp",8,0,323,323,"Unambiguous","Inconsistent",323
"2217","Native","Native 7",28,"spillover1","fp","spillover1 fp",6,0,315,315,"Unambiguous","Consistent",315
"2219","Native","Native 7",45,"spillover1","fp","spillover1 fp",7,0,757,757,"Ambiguous","Inconsistent",757
"2221","Native","Native 7",41,"spillover1","fp","spillover1 fp",7,0,179,179,"Ambiguous","Inconsistent",179
"2223","Native","Native 7",43,"spillover1","fp","spillover1 fp",5,0,1664,1664,"Ambiguous","Consistent",1664
"2225","Native","Native 7",27,"spillover1","fp","spillover1 fp",5,0,702,702,"Ambiguous","Consistent",702
"2227","Native","Native 7",32,"spillover1","fp","spillover1 fp",6,0,868,868,"Unambiguous","Consistent",868
"2229","Native","Native 7",47,"spillover1","fp","spillover1 fp",5,0,1302,1302,"Ambiguous","Consistent",1302
"2231","Native","Native 7",42,"spillover1","fp","spillover1 fp",8,0,214,214,"Unambiguous","Inconsistent",214
"2233","Native","Native 7",29,"spillover1","fp","spillover1 fp",7,0,571,571,"Ambiguous","Inconsistent",571
"2235","Native","Native 7",46,"spillover1","fp","spillover1 fp",8,0,993,993,"Unambiguous","Inconsistent",993
"2237","Native","Native 7",36,"spillover1","fp","spillover1 fp",6,0,461,461,"Unambiguous","Consistent",461
"2239","Native","Native 7",39,"spillover1","fp","spillover1 fp",5,0,493,493,"Ambiguous","Consistent",493
"2241","Native","Native 7",48,"spillover1","fp","spillover1 fp",6,0,181,181,"Unambiguous","Consistent",181
"2243","Native","Native 7",33,"spillover1","fp","spillover1 fp",7,0,739,739,"Ambiguous","Inconsistent",739
"2245","Native","Native 7",34,"spillover1","fp","spillover1 fp",8,0,338,338,"Unambiguous","Inconsistent",338
"2247","Native","Native 7",40,"spillover1","fp","spillover1 fp",6,0,244,244,"Unambiguous","Consistent",244
"2249","Native","Native 7",30,"spillover1","fp","spillover1 fp",8,0,400,400,"Unambiguous","Inconsistent",400
"2251","Native","Native 7",25,"spillover1","fp","spillover1 fp",7,0,471,471,"Ambiguous","Inconsistent",471
"2253","Native","Native 7",31,"spillover1","fp","spillover1 fp",5,0,222,222,"Ambiguous","Consistent",222
"2255","Native","Native 7",37,"spillover1","fp","spillover1 fp",7,0,366,366,"Ambiguous","Inconsistent",366
"2258","Native","Native 8",46,"spillover1","fp","spillover1 fp",5,0,650,650,"Ambiguous","Consistent",650
"2260","Native","Native 8",41,"spillover1","fp","spillover1 fp",8,0,650,650,"Unambiguous","Inconsistent",650
"2262","Native","Native 8",39,"spillover1","fp","spillover1 fp",6,0,1098,1098,"Unambiguous","Consistent",1098
"2264","Native","Native 8",35,"spillover1","fp","spillover1 fp",6,0,612,612,"Unambiguous","Consistent",612
"2266","Native","Native 8",26,"spillover1","fp","spillover1 fp",5,0,2032,2032,"Ambiguous","Consistent",NA
"2268","Native","Native 8",44,"spillover1","fp","spillover1 fp",7,0,1131,1131,"Ambiguous","Inconsistent",1131
"2270","Native","Native 8",38,"spillover1","fp","spillover1 fp",5,0,441,441,"Ambiguous","Consistent",441
"2272","Native","Native 8",28,"spillover1","fp","spillover1 fp",7,0,842,842,"Ambiguous","Inconsistent",842
"2274","Native","Native 8",34,"spillover1","fp","spillover1 fp",5,0,703,703,"Ambiguous","Consistent",703
"2276","Native","Native 8",36,"spillover1","fp","spillover1 fp",7,0,493,493,"Ambiguous","Inconsistent",493
"2278","Native","Native 8",48,"spillover1","fp","spillover1 fp",7,0,890,890,"Ambiguous","Inconsistent",890
"2280","Native","Native 8",47,"spillover1","fp","spillover1 fp",6,0,453,453,"Unambiguous","Consistent",453
"2282","Native","Native 8",25,"spillover1","fp","spillover1 fp",8,0,242,242,"Unambiguous","Inconsistent",242
"2284","Native","Native 8",43,"spillover1","fp","spillover1 fp",6,0,527,527,"Unambiguous","Consistent",527
"2286","Native","Native 8",42,"spillover1","fp","spillover1 fp",5,0,486,486,"Ambiguous","Consistent",486
"2288","Native","Native 8",31,"spillover1","fp","spillover1 fp",6,0,394,394,"Unambiguous","Consistent",394
"2290","Native","Native 8",32,"spillover1","fp","spillover1 fp",7,0,891,891,"Ambiguous","Inconsistent",891
"2292","Native","Native 8",33,"spillover1","fp","spillover1 fp",8,0,301,301,"Unambiguous","Inconsistent",301
"2294","Native","Native 8",27,"spillover1","fp","spillover1 fp",6,0,761,761,"Unambiguous","Consistent",761
"2296","Native","Native 8",45,"spillover1","fp","spillover1 fp",8,0,247,247,"Unambiguous","Inconsistent",247
"2298","Native","Native 8",30,"spillover1","fp","spillover1 fp",5,0,717,717,"Ambiguous","Consistent",717
"2300","Native","Native 8",37,"spillover1","fp","spillover1 fp",8,0,658,658,"Unambiguous","Inconsistent",658
"2302","Native","Native 8",29,"spillover1","fp","spillover1 fp",8,0,916,916,"Unambiguous","Inconsistent",916
"2304","Native","Native 8",40,"spillover1","fp","spillover1 fp",7,0,402,402,"Ambiguous","Inconsistent",402
"2305","Native","Native 9",40,"spillover1","fp","spillover1 fp",8,0,157,157,"Unambiguous","Inconsistent",157
"2307","Native","Native 9",37,"spillover1","fp","spillover1 fp",5,0,1404,1404,"Ambiguous","Consistent",1404
"2309","Native","Native 9",42,"spillover1","fp","spillover1 fp",6,0,453,453,"Unambiguous","Consistent",453
"2311","Native","Native 9",39,"spillover1","fp","spillover1 fp",7,0,372,372,"Ambiguous","Inconsistent",372
"2313","Native","Native 9",35,"spillover1","fp","spillover1 fp",7,0,755,755,"Ambiguous","Inconsistent",755
"2315","Native","Native 9",38,"spillover1","fp","spillover1 fp",6,0,311,311,"Unambiguous","Consistent",311
"2317","Native","Native 9",26,"spillover1","fp","spillover1 fp",6,0,239,239,"Unambiguous","Consistent",239
"2319","Native","Native 9",32,"spillover1","fp","spillover1 fp",8,0,1115,1115,"Unambiguous","Inconsistent",1115
"2321","Native","Native 9",29,"spillover1","fp","spillover1 fp",5,0,669,669,"Ambiguous","Consistent",669
"2323","Native","Native 9",47,"spillover1","fp","spillover1 fp",7,0,1495,1495,"Ambiguous","Inconsistent",1495
"2325","Native","Native 9",36,"spillover1","fp","spillover1 fp",8,0,399,399,"Unambiguous","Inconsistent",399
"2327","Native","Native 9",27,"spillover1","fp","spillover1 fp",7,0,832,832,"Ambiguous","Inconsistent",832
"2329","Native","Native 9",48,"spillover1","fp","spillover1 fp",8,0,150,150,"Unambiguous","Inconsistent",150
"2331","Native","Native 9",28,"spillover1","fp","spillover1 fp",8,0,949,949,"Unambiguous","Inconsistent",949
"2333","Native","Native 9",33,"spillover1","fp","spillover1 fp",5,0,303,303,"Ambiguous","Consistent",303
"2335","Native","Native 9",31,"spillover1","fp","spillover1 fp",7,0,268,268,"Ambiguous","Inconsistent",268
"2337","Native","Native 9",43,"spillover1","fp","spillover1 fp",7,0,641,641,"Ambiguous","Inconsistent",641
"2339","Native","Native 9",44,"spillover1","fp","spillover1 fp",8,0,696,696,"Unambiguous","Inconsistent",696
"2341","Native","Native 9",45,"spillover1","fp","spillover1 fp",5,0,1158,1158,"Ambiguous","Consistent",1158
"2343","Native","Native 9",46,"spillover1","fp","spillover1 fp",6,0,391,391,"Unambiguous","Consistent",391
"2345","Native","Native 9",30,"spillover1","fp","spillover1 fp",6,0,307,307,"Unambiguous","Consistent",307
"2347","Native","Native 9",25,"spillover1","fp","spillover1 fp",5,0,413,413,"Ambiguous","Consistent",413
"2349","Native","Native 9",41,"spillover1","fp","spillover1 fp",5,0,178,178,"Ambiguous","Consistent",178
"2351","Native","Native 9",34,"spillover1","fp","spillover1 fp",6,0,429,429,"Unambiguous","Consistent",429
"2353","Native","Native 10",40,"spillover1","fp","spillover1 fp",5,0,161,161,"Ambiguous","Consistent",161
"2355","Native","Native 10",25,"spillover1","fp","spillover1 fp",6,0,204,204,"Unambiguous","Consistent",204
"2357","Native","Native 10",28,"spillover1","fp","spillover1 fp",5,0,100,100,"Ambiguous","Consistent",100
"2359","Native","Native 10",29,"spillover1","fp","spillover1 fp",6,0,118,118,"Unambiguous","Consistent",118
"2361","Native","Native 10",47,"spillover1","fp","spillover1 fp",8,0,718,718,"Unambiguous","Inconsistent",718
"2363","Native","Native 10",37,"spillover1","fp","spillover1 fp",6,0,370,370,"Unambiguous","Consistent",370
"2365","Native","Native 10",30,"spillover1","fp","spillover1 fp",7,0,389,389,"Ambiguous","Inconsistent",389
"2367","Native","Native 10",45,"spillover1","fp","spillover1 fp",6,0,134,134,"Unambiguous","Consistent",134
"2369","Native","Native 10",36,"spillover1","fp","spillover1 fp",5,0,956,956,"Ambiguous","Consistent",956
"2371","Native","Native 10",26,"spillover1","fp","spillover1 fp",7,0,947,947,"Ambiguous","Inconsistent",947
"2373","Native","Native 10",32,"spillover1","fp","spillover1 fp",5,0,876,876,"Ambiguous","Consistent",876
"2375","Native","Native 10",43,"spillover1","fp","spillover1 fp",8,0,288,288,"Unambiguous","Inconsistent",288
"2377","Native","Native 10",33,"spillover1","fp","spillover1 fp",6,0,645,645,"Unambiguous","Consistent",645
"2379","Native","Native 10",31,"spillover1","fp","spillover1 fp",8,0,824,824,"Unambiguous","Inconsistent",824
"2381","Native","Native 10",39,"spillover1","fp","spillover1 fp",8,0,135,135,"Unambiguous","Inconsistent",135
"2383","Native","Native 10",42,"spillover1","fp","spillover1 fp",7,0,532,532,"Ambiguous","Inconsistent",532
"2385","Native","Native 10",48,"spillover1","fp","spillover1 fp",5,0,767,767,"Ambiguous","Consistent",767
"2387","Native","Native 10",27,"spillover1","fp","spillover1 fp",8,0,763,763,"Unambiguous","Inconsistent",763
"2389","Native","Native 10",35,"spillover1","fp","spillover1 fp",8,0,484,484,"Unambiguous","Inconsistent",484
"2391","Native","Native 10",46,"spillover1","fp","spillover1 fp",7,0,1110,1110,"Ambiguous","Inconsistent",1110
"2393","Native","Native 10",38,"spillover1","fp","spillover1 fp",7,0,208,208,"Ambiguous","Inconsistent",208
"2395","Native","Native 10",34,"spillover1","fp","spillover1 fp",7,0,483,483,"Ambiguous","Inconsistent",483
"2397","Native","Native 10",44,"spillover1","fp","spillover1 fp",5,0,183,183,"Ambiguous","Consistent",183
"2399","Native","Native 10",41,"spillover1","fp","spillover1 fp",6,0,532,532,"Unambiguous","Consistent",532
"2401","Native","Native 11",37,"spillover1","fp","spillover1 fp",7,0,1548,1548,"Ambiguous","Inconsistent",1548
"2403","Native","Native 11",43,"spillover1","fp","spillover1 fp",5,0,1294,1294,"Ambiguous","Consistent",1294
"2405","Native","Native 11",34,"spillover1","fp","spillover1 fp",8,0,710,710,"Unambiguous","Inconsistent",710
"2407","Native","Native 11",38,"spillover1","fp","spillover1 fp",8,0,584,584,"Unambiguous","Inconsistent",584
"2409","Native","Native 11",26,"spillover1","fp","spillover1 fp",8,0,894,894,"Unambiguous","Inconsistent",894
"2411","Native","Native 11",42,"spillover1","fp","spillover1 fp",8,0,186,186,"Unambiguous","Inconsistent",186
"2413","Native","Native 11",46,"spillover1","fp","spillover1 fp",8,0,396,396,"Unambiguous","Inconsistent",396
"2415","Native","Native 11",41,"spillover1","fp","spillover1 fp",7,0,882,882,"Ambiguous","Inconsistent",882
"2417","Native","Native 11",31,"spillover1","fp","spillover1 fp",5,0,1500,1500,"Ambiguous","Consistent",1500
"2419","Native","Native 11",45,"spillover1","fp","spillover1 fp",7,0,814,814,"Ambiguous","Inconsistent",814
"2421","Native","Native 11",35,"spillover1","fp","spillover1 fp",5,0,850,850,"Ambiguous","Consistent",850
